artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored)
['Wilson Pickett'],[677781],0.551,0.488,0.317,147.727,-7.327,1,10,0.506,9.29E-06,0.124,0.0321,0,183320,23,1968,1968,Bring It on Home to Me
['Wilson Pickett'],[677781],0.398,0.709,0.919,156.868,-13.047,1,3,0.193,2.69E-06,0.146,0.034,0,166867,29,1969,1969,Born to Be Wild
['Wilson Pickett'],[677781],0.721,0.834,0.679,102.255,-8.358,1,0,0.0319,1.65E-05,0.0795,0.227,0,139200,32,1970,1970,Bumble Bee (Sting Me)
['Wilson Pickett'],[677781],0.385,0.394,0.84,177.137,-11.132,1,8,0.245,0,0.0256,0.0291,0,144293,20,1965,1965,That's a Man's Way
['Wilson Pickett'],[677781],0.579,0.677,0.911,129.499,-9.342,1,0,0.227,0,0.239,0.0355,0,158427,21,1966,1966,You're so Fine
['Wilson Pickett'],[677781],0.731,0.538,0.853,102.249,-17.029,1,10,0.226,6.06E-05,0.0879,0.0366,0,159227,24,1969,1969,Save Me
['Wilson Pickett'],[677781],0.68,0.909,0.633,97.064,-7.012,0,10,0.00993,0.00161,0.0978,0.0712,0,387933,27,1970,1970,"Get Me Back on Time, Engine Number 9 (Pt. * & Pt. **"
['Wilson Pickett'],[677781],0.342,0.387,0.538,152.997,-16.946,1,7,0.16,0,0.0741,0.0328,0,177067,26,1969,1969,Back in Your Arms
['Wilson Pickett'],[677781],0.761,0.432,0.835,113.088,-10.298,1,0,0.361,0.00181,0.108,0.0324,0,132973,20,1966,1966,Danger Zone
['Wilson Pickett'],[677781],0.524,0.571,0.635,93.348,-7.955,1,7,0.39,3.22E-05,0.593,0.0256,0,173053,18,1965,1965,For Better or Worse
['Wilson Pickett'],[677781],0.899,0.655,0.927,119.228,-8.356,1,4,0.554,0.121,0.165,0.0317,0,153000,17,1965,1965,Don't Fight It
['Wilson Pickett'],[677781],0.515,0.338,0.8,174.164,-11.603,1,7,0.412,0.000485,0.0653,0.0316,0,141600,19,1966,1966,It's All Over
['Wilson Pickett'],[677781],0.75,0.444,0.849,111.919,-8.63,1,4,0.12,3.69E-06,0.118,0.0403,0,157160,62,1965,1965,In the ******** Hour
['Wilson Pickett'],[677781],0.618,0.588,0.768,86.903,-11.624,1,2,0.0128,0.0266,0.351,0.0735,0,146973,61,1966,1966,Land of **** Dances
['Wilson Pickett'],[677781],0.561,0.385,0.664,81.599,-15.33,1,6,0.146,0.000496,0.171,0.0323,0,247733,55,1969,1969,Hey Jude
['Wilson Pickett'],[677781],0.647,0.388,0.765,103.246,-11.92,1,2,0.31,0.000701,0.792,0.0407,0,178586,43,1966,1966,634-5789
['Wilson Pickett'],[677781],0.75,0.444,0.849,111.919,-8.63,1,4,0.12,3.69E-06,0.118,0.0403,0,157160,46,1966,1966,In the ******** Hour
['Wilson Pickett'],[677781],0.573,0.707,0.961,152.467,-8.29,0,6,0.442,0.000241,0.123,0.0632,0,169707,51,1970,1970,Don't Let the Green ***** Fool You
['Wilson Pickett'],[677781],0.76,0.522,0.551,109.741,-8.088,1,0,0.0906,3.36E-06,0.174,0.0348,0,187827,54,1992,1992,Mustang Sally
['Wilson Pickett'],[677781],0.725,0.327,0.688,110.438,-17.714,1,0,0.113,0.326,0.214,0.0387,0,187760,59,2005,2/8/2005,Mustang Sally
['Wilson Pickett'],[677781],0.766,0.52,0.936,109.89,-10.709,1,0,0.174,5.04E-06,0.0306,0.0359,0,178240,38,1966,1966,********* You Got
['Wilson Pickett'],[677781],0.869,0.515,0.953,102.702,-10.261,1,9,0.456,0.000745,0.0746,0.043,0,157880,35,1966,1966,Ninety-Nine and One-Half (Won't Do)
['Wilson Pickett'],[677781],0.666,0.628,0.971,149.109,-9.275,0,9,0.0652,0.000102,0.0649,0.0775,0,142227,35,1966,1966,***********
['Wilson Pickett'],[677781],0.705,0.349,0.95,121.064,-16.017,1,9,0.0702,0.00181,0.0786,0.0411,0,156893,36,1967,1967,Funky Broadway
['Wilson Pickett'],[677781],0.51,0.671,0.813,79.878,-11.92,0,5,0.506,0.00131,0.0839,0.0583,0,185680,42,1970,1970,Hey Joe
['Wilson Pickett'],[677781],0.258,0.618,0.582,180.002,-9.904,1,7,0.432,0,0.3,0.0468,0,179640,26,1965,1965,I Found a Love - Single Version
['Wilson Pickett'],[677781],0.43,0.533,0.574,186.059,-10.6,1,4,0.372,0.000932,0.284,0.0366,0,149413,32,1968,1968,I'm in Love
['Wilson Pickett'],[677781],0.653,0.648,0.907,78.973,-9.539,1,2,0.154,0,0.211,0.044,0,140467,32,1968,1968,Stagger Lee
['Wilson Pickett'],[677781],0.577,0.853,0.882,191.255,-8.097,0,10,0.00585,0.00699,0.0612,0.112,0,171600,35,1970,1970,Engine Number 9 - Single Version
['Wilson Pickett'],[677781],0.618,0.588,0.768,86.903,-11.624,1,2,0.0128,0.0266,0.351,0.0735,0,146973,53,2005,3/15/2005,Land of **** Dances
['Wilson Pickett'],[677781],0.799,0.528,0.955,120.884,-10.809,1,10,0.209,2.38E-06,0.0254,0.0545,0,147040,26,1966,1966,"Mercy, Mercy"
['Wilson Pickett'],[677781],0.75,0.444,0.849,111.919,-8.63,1,4,0.12,3.69E-06,0.118,0.0403,0,157160,50,2005,3/15/2005,In the ******** Hour
['Wim Mertens'],[502854],0.526,0.771,0.21,131.565,-8.548,0,5,0.86,0.912,0.062,0.0334,0,242114,47,1987,1/1/1987,Struggle for Pleasure
['Wim Mertens'],[502854],0.598,0.18,0.233,107.935,-16.183,1,4,0.983,0.9,0.11,0.0311,0,202710,45,1987,1/1/1987,Close Cover
['Winger'],[678650],0.696,0.756,0.311,111.011,-6.972,0,10,0.00182,0.0239,0.152,0.0307,0,228893,36,1993,4/27/1993,Down Incognito
['Winger'],[678650],0.437,0.723,0.582,174.751,-11.639,1,4,0.00988,0.000313,0.305,0.0371,0,250867,27,1988,1988,Time to Surrender
['Winger'],[678650],0.513,0.614,0.415,134.087,-12.773,0,2,0.0143,1.35E-06,0.343,0.0315,0,304333,28,1988,1988,Without the *****
['Winger'],[678650],0.528,0.692,0.635,96.99,-12.653,1,8,0.000349,0.00315,0.347,0.0286,0,219307,26,1988,1988,Purple Haze
['Winger'],[678650],0.577,0.676,0.676,95.98,-11.931,1,8,0.000895,2.29E-06,0.0625,0.0295,0,245267,59,1988,1988,Seventeen
['Winger'],[678650],0.462,0.507,0.386,134.253,-13.849,0,2,0.022,0.000634,0.253,0.0308,0,312600,48,1988,1988,Headed for a Heartbreak
['Winger'],[678650],0.363,0.528,0.317,182.21,-10.08,1,5,0.0661,0,0.334,0.0305,0,252867,54,1990,7/20/1990,Miles Away
['Winger'],[678650],0.687,0.68,0.825,118.03,-10.835,1,1,0.0128,1.73E-05,0.0702,0.0299,0,245240,46,1990,7/20/1990,Easy Come Easy Go
['Winger'],[678650],0.7,0.649,0.333,100.372,-9.436,0,8,0.0134,0,0.355,0.0272,0,258293,43,1990,7/20/1990,Can't Get Enough
['Winger'],[678650],0.526,0.81,0.651,126.098,-11.702,1,11,0.00388,1.38E-05,0.695,0.0385,0,224133,40,1988,1988,Madalaine
['Winger'],[678650],0.491,0.589,0.487,85.046,-12.952,0,8,0.00543,3.40E-05,0.136,0.028,0,238533,37,1988,1988,Hungry
['Winger'],[678650],0.587,0.737,0.537,130.143,-12.108,1,6,0.00269,3.20E-06,0.0954,0.0378,0,215107,33,1988,1988,Hangin On
['Wings'],[956707],0.768,0.31,0.688,88.163,-14.553,0,0,0.0781,0.00257,0.0981,0.0304,0,205333,35,1973,12/5/1973,******** - Remastered ****
['Wings'],[956707],0.443,0.693,0.737,146,-9.928,1,9,0.00756,0.000143,0.356,0.0325,0,227533,35,1973,12/5/1973,Helen Wheels - Remastered ****
['Wings'],[956707],0.687,0.528,0.77,126.963,-12.354,1,9,0.0406,0.0161,0.274,0.0331,0,281787,35,1973,12/5/1973,Mrs. Vandebilt - Remastered ****
['Wings'],[956707],0.331,0.733,0.38,128.512,-8.671,1,2,0.0887,0.00174,0.947,0.0468,0,620747,33,1976,12/10/1976,Venus And Mars / Rock Show / Jet - Live / Remastered
['Wings'],[956707],0.424,0.342,0.293,123.355,-12.668,1,3,0.861,0.000498,0.956,0.0349,0,268827,34,1976,12/10/1976,The Long And Winding Road - Live / Remastered
['Wings'],[956707],0.409,0.493,0.374,79.993,-9.595,1,9,0.272,0.00365,0.725,0.0255,0,224947,32,1976,12/10/1976,Let Me Roll It - Live / Remastered
['Wings'],[956707],0.746,0.385,0.703,171.054,-8.949,1,4,0.106,0.047,0.106,0.0498,0,250147,32,1971,12/7/1971,Bip Bop - Remastered ****
['Wings'],[956707],0.371,0.171,0.172,75.913,-17.011,1,0,0.472,0,0.0877,0.0266,0,183400,31,1975,5/27/1975,Love In Song - **** Digital Remaster
['Wings'],[956707],0.328,0.663,0.16,154.506,-9.429,1,7,0.383,0.0351,0.748,0.0935,0,200733,32,1976,12/10/1976,Live And Let Die - Live / Remastered
['Wings'],[956707],0.467,0.418,0.324,175.838,-12.59,1,5,0.593,0.0162,0.765,0.0286,0,248507,32,1976,12/10/1976,Let 'Em In - Live / Remastered
['Wings'],[956707],0.444,0.348,0.284,116.685,-12.729,1,5,0.656,0.00374,0.956,0.0321,0,254733,33,1976,12/10/1976,My Love - Live / Remastered
['Wings'],[956707],0.258,0.26,0.325,77.24,-14.133,1,5,0.936,0.00265,0.72,0.0373,0,115987,32,1976,12/10/1976,********* - Live / Remastered
['Wings'],[956707],0.423,0.618,0.389,138.155,-10.865,1,5,0.000566,0.775,0.0633,0.0383,0,155000,32,1979,6/6/1979,Rockestra Theme - Remastered ****
['Wings'],[956707],0.579,0.386,0.674,91.663,-17.985,1,0,0.404,0,0.305,0.0397,0,272760,31,1987,11/2/1987,C Moon
['Wings'],[956707],0.588,0.257,0.541,82.676,-16.908,1,2,0.0748,0,0.293,0.0248,0,290853,32,1973,12/5/1973,Mamunia - Remastered ****
['Wings'],[956707],0.547,0.187,0.546,83.607,-17.142,1,2,0.924,6.20E-05,0.217,0.0334,0,134933,30,1975,5/27/1975,You Gave Me The Answer - **** Digital Remaster
['Wings'],[956707],0.389,0.191,0.188,81.56,-18.569,0,4,0.299,2.15E-05,0.541,0.0302,0,125373,30,1975,5/27/1975,Venus And Mars - Reprise
['Wings'],[956707],0.552,0.714,0.702,123.823,-9.754,1,7,0.262,0.00655,0.983,0.0591,0,212920,30,1976,12/10/1976,Listen To What The Man Said - Live / Remastered
['Wings'],[956707],0.336,0.153,0.0709,104.96,-13.067,0,9,0.825,0.00114,0.0958,0.0316,0,260987,32,1976,3/25/1976,The Note You Never Wrote - Remastered ****
['Wings'],[956707],0.338,0.73,0.48,130.799,-9.482,1,7,0.45,0.0234,0.99,0.0714,0,330413,31,1976,12/10/1976,Band On The Run - Live / Remastered
['Wings'],[956707],0.758,0.459,0.801,124.94,-10.501,1,0,0.144,0.133,0.303,0.0344,0,355080,32,1978,11/22/1978,Silly Love Songs
['Wings'],[956707],0.632,0.427,0.237,111.679,-12.508,0,6,0.231,0.00115,0.111,0.0293,0,347253,32,1978,11/22/1978,With A Little Luck
['Wings'],[956707],0.478,0.557,0.634,124.994,-10.209,1,7,0.0677,0.00137,0.177,0.0326,0,314053,34,1978,11/22/1978,Band On The Run
['Wings'],[956707],0.164,0.16,0.382,182.394,-17.901,1,4,0.898,4.77E-05,0.359,0.0345,0,163373,32,1978,3/31/1978,I'm Carrying - Remastered ****
['Wings'],[956707],0.755,0.402,0.65,87.966,-14.69,1,10,0.473,0.371,0.08,0.0556,0,311213,31,1978,11/22/1978,Let 'Em In
['Wings'],[956707],0.738,0.434,0.936,101.227,-13.249,1,2,0.171,0.339,0.614,0.0495,0,67627,31,1979,6/6/1979,Reception - Remastered ****
['Wings'],[956707],0.431,0.263,0.482,81.641,-17.459,1,7,0.341,0.000308,0.0547,0.0792,0,349413,31,1973,12/5/1973,********* Last Words (Drink To Me) - Remastered ****
['Wings'],[956707],0.479,0.379,0.524,78.093,-11.986,0,4,0.497,0,0.142,0.0261,0,383827,32,1973,4/30/1973,Little Lamb Dragonfly - **** Remaster
['Wings'],[956707],0.31,0.474,0.702,168.743,-11.954,1,10,0.135,0.00359,0.0471,0.0329,0,298440,29,1975,5/27/1975,**** Me Back ***** - **** Digital Remaster
['Wings'],[956707],0.346,0.114,0.333,135.185,-15.541,1,0,0.966,0.0239,0.118,0.0328,0,195627,30,1976,3/25/1976,Warm And Beautiful - Remastered ****
['Wings'],[956707],0.654,0.416,0.677,94.529,-13.112,0,2,0.812,3.73E-05,0.978,0.0288,0,223640,31,1976,12/10/1976,******** - Live / Remastered
['Wings'],[956707],0.669,0.19,0.563,117.472,-15.383,0,6,0.869,0.00962,0.13,0.282,0,135320,29,1971,12/7/1971,I Am Your Singer - Remastered ****
['Wings'],[956707],0.519,0.427,0.579,100.015,-12.872,1,9,0.245,2.68E-05,0.103,0.0266,0,156240,31,1973,12/5/1973,No Words - Remastered ****
['Wings'],[956707],0.415,0.312,0.35,65.796,-13.497,1,2,0.178,0,0.0942,0.0271,0,260893,29,1975,5/27/1975,Treat Her Gently - Lonely Old People - **** Digital Remaster
['Wings'],[956707],0.531,0.526,0.706,99.531,-9.095,0,9,0.251,0.0106,0.294,0.0294,0,272493,22,1975,5/27/1975,Letting Go - Remastered ****
['Wings'],[956707],0.337,0.466,0.477,131.529,-14.241,1,2,0.274,0.00153,0.396,0.0686,0,183800,28,1975,5/27/1975,Spirits Of Ancient Egypt - **** Digital Remaster
['Wings'],[956707],0.51,0.822,0.526,113.663,-9.481,1,9,0.641,0.0444,0.953,0.0684,0,157520,29,1976,12/10/1976,Lady Madonna - Live / Remastered
['Wings'],[956707],0.326,0.904,0.761,138.781,-8.279,1,9,0.00588,0.00441,0.965,0.0587,0,246560,29,1976,12/10/1976,Medicine Jar - Live / Remastered
['Wings'],[956707],0.501,0.724,0.422,128.916,-7.818,1,9,0.016,0.0541,0.0863,0.031,0,250587,30,1978,11/22/1978,Jet
['Wings'],[956707],0.54,0.553,0.653,132.777,-10.401,0,1,0.0259,2.26E-05,0.108,0.0534,0,189347,29,1978,11/22/1978,"Hi, Hi, Hi"
['Wings'],[956707],0.544,0.786,0.933,129.266,-10.194,1,2,0.000213,0.000241,0.19,0.0738,0,132240,30,1979,6/6/1979,Spin It On - Remastered ****
['Wings'],[956707],0.463,0.165,0.52,84.19,-19.821,1,1,0.826,0.00215,0.13,0.0289,0,225067,29,1973,4/30/1973,Mama's Little ****
['Wings'],[956707],0.391,0.375,0.116,153.802,-12.573,1,7,0.0797,0.013,0.143,0.046,0,192773,29,1973,4/30/1973,Live And Let Die - **** Remaster
['Wings'],[956707],0.52,0.307,0.677,172.673,-13.221,1,0,0.691,1.39E-05,0.114,0.0405,0,189653,29,1973,12/5/1973,Country Dreamer - Remastered ****
['Wings'],[956707],0.324,0.609,0.495,159.91,-8.982,1,10,0.417,0.0328,0.722,0.0364,0,315947,29,1976,12/10/1976,**** Me Back ***** - Live / Remastered
['Wings'],[956707],0.432,0.572,0.455,108.047,-10.058,0,5,0.279,0.00211,0.98,0.0319,0,226947,28,1976,12/10/1976,Go Now - Live / Remastered
['Wings'],[956707],0.433,0.381,0.131,120.027,-12.918,1,5,0.505,0.000636,0.075,0.0329,0,249507,29,1978,11/22/1978,My Love
['Wings'],[956707],0.517,0.562,0.743,130.753,-13.026,0,2,0.000456,0.0668,0.0871,0.0297,0,205200,30,1978,3/31/1978,Cafe On The Left Bank - Remastered ****
['Wings'],[956707],0.455,0.308,0.741,173.731,-18.488,1,2,0.666,0.000115,0.108,0.0316,0,88267,29,1979,6/6/1979,We're Open ******* - Remastered ****
['Wings'],[956707],0.564,0.67,0.726,119.961,-9.693,1,10,0.00234,0.00729,0.193,0.0358,0,235520,28,1971,12/7/1971,Mumbo - Remastered ****
['Wings'],[956707],0.502,0.569,0.83,90.304,-10.738,1,10,0.0189,0,0.402,0.0284,0,230187,29,1973,4/30/1973,Big Barn Bed - **** Remaster
['Wings'],[956707],0.473,0.833,0.686,138.092,-9.249,1,2,0.426,0.0119,0.979,0.0777,0,201440,27,1976,12/10/1976,Magneto And ******** Man - Live / Remastered
['Wings'],[956707],0.219,0.939,0.162,140.832,-9.275,1,4,0.321,0.144,0.993,0.226,0,228507,28,1976,12/10/1976,"Hi, Hi, Hi - Live / Remastered"
['Wings'],[956707],0.592,0.46,0.602,107.752,-8.612,1,2,0.293,0.000261,0.53,0.0256,0,272133,28,1976,3/25/1976,Time To Hide - Remastered ****
['Wings'],[956707],0.523,0.467,0.871,83.58,-12.152,0,9,0.299,0.000239,0.215,0.0297,0,127813,29,1976,3/25/1976,San Ferry Anne - Remastered ****
['Wings'],[956707],0.351,0.763,0.541,131.484,-9.387,0,11,0.0851,0.00106,0.979,0.0647,0,245680,28,1976,12/10/1976,Spirits Of Ancient Egypt - Live / Remastered
['Wings'],[956707],0.546,0.803,0.678,134.211,-10.8,1,7,0.0113,0.0128,0.127,0.0522,0,192267,28,1979,6/6/1979,To You - Remastered ****
['Wings'],[956707],0.631,0.64,0.907,117.35,-9.836,1,0,0.038,0,0.558,0.0325,0,214040,28,1979,6/6/1979,***** And ***** And ***** - Remastered ****
['Wings'],[956707],0.327,0.442,0.439,145.426,-12.239,0,4,0.693,0,0.793,0.0363,0,185267,27,1976,12/10/1976,Richard Cory - Live / Remastered
['Wings'],[956707],0.537,0.687,0.812,108.029,-9.049,1,2,0.192,0.00299,0.959,0.0296,0,273907,28,1976,12/10/1976,Letting Go - Live / Remastered
['Wings'],[956707],0.424,0.285,0.495,90.328,-12.707,1,7,0.842,0,0.357,0.0364,0,113933,27,1976,12/10/1976,********* Last Words - Live / Remastered
['Wings'],[956707],0.622,0.834,0.515,143.271,-9.861,1,9,0.643,0.0336,0.874,0.572,0,159173,27,1976,3/25/1976,Cook Of The House - Remastered ****
['Wings'],[956707],0.741,0.338,0.781,124.809,-16.733,1,0,0.105,0.073,0.108,0.0387,0,353440,27,1987,11/2/1987,Silly Love Songs
['Wings'],[956707],0.705,0.16,0.281,108.125,-16.707,1,10,0.963,0.00129,0.1,0.0375,0,113160,27,1973,4/30/1973,Single Pigeon - **** Remaster
['Wings'],[956707],0.483,0.127,0.146,123.708,-19.066,1,0,0.952,0.947,0.11,0.0319,0,165760,26,1976,3/25/1976,Silly Love Songs - Demo / Remastered ****
['Wings'],[956707],0.622,0.584,0.672,127.222,-11.737,1,2,0.0141,0.0639,0.272,0.0363,0,182027,27,1978,3/31/1978,I've Had Enough - Remastered ****
['Wings'],[956707],0.642,0.318,0.654,103.045,-15.324,0,9,0.462,0.000213,0.277,0.0257,0,279160,28,1978,3/31/1978,********** - Remastered ****
['Wings'],[956707],0.401,0.101,0.327,73.36,-14.271,1,7,0.297,8.85E-06,0.11,0.0296,0,239493,27,1979,6/6/1979,After The Ball/Million Miles - Remastered ****
['Wings'],[956707],0.526,0.661,0.487,132.172,-13.717,1,0,0.0885,1.29E-06,0.234,0.0359,0,261840,25,1987,11/2/1987,Junior's Farm
['Wings'],[956707],0.455,0.43,0.669,113.406,-16.434,1,7,0.486,1.21E-06,0.361,0.0343,0,234707,26,1987,11/2/1987,Listen To What The Man Said
['Wings'],[956707],0.387,0.562,0.591,186.708,-11.067,0,9,0.25,8.03E-05,0.116,0.0394,0,224640,26,1971,12/7/1971,Give Ireland Back To The Irish
['Wings'],[956707],0.586,0.276,0.647,91.026,-13.922,1,5,0.663,1.51E-05,0.266,0.0283,0,208893,27,1973,12/5/1973,"******** - From ""One **** Clapping"" Soundtrack / Remastered ****"
['Wings'],[956707],0.41,0.361,0.134,120,-14.061,1,5,0.431,0.000174,0.0779,0.0351,0,247733,28,1973,4/30/1973,My Love - **** Remaster
['Wings'],[956707],0.506,0.46,0.304,117.262,-11.597,1,8,0.479,0.209,0.291,0.0281,0,359947,27,1973,12/5/1973,"Nineteen Hundred and Eighty Five - From ""One **** Clapping"" Soundtrack / Remastered ****"
['Wings'],[956707],0.423,0.114,0.361,180.971,-21.255,1,0,0.974,0.0269,0.119,0.0493,0,226827,25,1976,3/25/1976,***** My Baby - Demo / Remastered ****
['Wings'],[956707],0.362,0.75,0.285,133.117,-8.898,0,2,0.582,0.000204,0.953,0.0538,0,298933,26,1976,12/10/1976,Beware My Love - Live / Remastered
['Wings'],[956707],0.686,0.483,0.692,114.167,-11.906,1,0,0.0362,0.00112,0.195,0.0358,0,69027,27,1978,3/31/1978,Backwards Traveller - Remastered ****
['Wings'],[956707],0.43,0.786,0.578,157.25,-10.294,1,0,0.00913,1.25E-06,0.161,0.0315,0,199427,26,1979,6/6/1979,So Glad To See You Here - Remastered ****
['Wings'],[956707],0.314,0.198,0.291,171.956,-15.125,1,2,0.41,6.83E-06,0.108,0.0319,0,297800,27,1979,6/6/1979,Winter Rose/Love Awake - Remastered ****
['Wings'],[956707],0.479,0.601,0.669,124.966,-8.806,1,7,0.0832,0.00142,0.11,0.0318,0,313027,72,1973,12/5/1973,Band On The Run - Remastered ****
['Wings'],[956707],0.504,0.739,0.417,128.918,-7.265,1,9,0.0179,0.08,0.0949,0.0316,0,248360,59,1973,12/5/1973,Jet - Remastered ****
['Wings'],[956707],0.742,0.471,0.815,124.95,-10.767,1,0,0.134,0.0903,0.284,0.0326,0,354240,64,1976,3/25/1976,Silly Love Songs - Remastered ****
['Wings'],[956707],0.397,0.512,0.23,154.025,-9.988,1,7,0.313,0.00107,0.12,0.0659,0,193840,63,1978,11/22/1978,Live And Let Die
['Wings'],[956707],0.874,0.364,0.675,86.004,-12.326,1,2,0.218,0.0263,0.101,0.0983,0,216693,56,1979,6/6/1979,Arrow Through Me - Remastered ****
['Wings'],[956707],0.41,0.361,0.134,120,-14.061,1,5,0.431,0.000174,0.0779,0.0351,0,247733,60,1973,4/30/1973,My Love - **** Remaster
['Wings'],[956707],0.338,0.407,0.519,172.595,-8.506,1,4,0.0327,0.00246,0.081,0.0371,0,289813,56,1973,12/5/1973,Let Me Roll It - Remastered ****
['Wings'],[956707],0.761,0.482,0.626,88.054,-11.849,1,10,0.491,0.31,0.0864,0.0572,0,311880,55,1976,3/25/1976,Let 'Em In - Remastered ****
['Wings'],[956707],0.812,0.427,0.573,97.436,-10.935,1,0,0.559,3.72E-05,0.161,0.0824,0,188360,50,1976,3/25/1976,***** My Baby - Remastered ****
['Wings'],[956707],0.821,0.447,0.841,121.912,-9.924,1,4,0.00761,0.000371,0.166,0.0488,0,290453,48,1971,12/7/1971,Love Is Strange - Remastered ****
['Wings'],[956707],0.596,0.43,0.269,129.602,-8.503,1,10,0.37,0.00119,0.1,0.0299,0,400400,51,1971,12/7/1971,Wild Life - Remastered ****
['Wings'],[956707],0.528,0.655,0.367,115.285,-7.85,0,0,0.0102,0.723,0.377,0.0262,0,331853,50,1973,12/5/1973,Nineteen Hundred And Eighty Five - Remastered ****
['Wings'],[956707],0.502,0.54,0.531,113.171,-10.624,1,7,0.0328,4.17E-05,0.277,0.0405,0,241400,44,1975,5/27/1975,Listen To What The Man Said - **** Digital Remaster
['Wings'],[956707],0.652,0.372,0.283,111.984,-15.445,0,6,0.069,0.000197,0.0923,0.0321,0,344773,49,1978,3/31/1978,With A Little Luck - Remastered ****
['Wings'],[956707],0.318,0.363,0.418,90.807,-11.248,1,2,0.000311,0,0.114,0.0264,0,286347,56,1978,11/22/1978,Mull Of Kintyre
['Wings'],[956707],0.765,0.395,0.706,88.149,-10.75,0,5,0.0774,0.00223,0.103,0.0279,0,203160,46,1973,12/5/1973,******** - Remastered ****
['Wings'],[956707],0.392,0.64,0.28,132.706,-9.748,1,7,0.677,0.185,0.7,0.0547,0,320613,45,1976,12/10/1976,Maybe I'm Amazed - Live / Remastered
['Wings'],[956707],0.808,0.478,0.664,101.12,-12.082,0,5,0.471,0.000145,0.058,0.038,0,223267,42,1976,3/25/1976,Must Do ********* About It - Remastered ****
['Wings'],[956707],0.583,0.47,0.688,91.644,-13.676,1,0,0.605,2.35E-05,0.241,0.0355,0,274373,46,1973,4/30/1973,C Moon - **** Remaster
['Wings'],[956707],0.59,0.536,0.67,130.337,-10.686,1,2,0.54,9.54E-06,0.0921,0.0396,0,196200,40,1975,5/27/1975,Magneto And ******** Man - **** Digital Remaster
['Wings'],[956707],0.524,0.824,0.525,132.103,-7.117,1,0,0.0203,0.000253,0.111,0.0339,0,263560,38,1978,11/22/1978,Junior’s Farm
['Wings'],[956707],0.696,0.641,0.749,126.97,-8.633,1,9,0.0442,0.0271,0.302,0.0309,0,279547,43,1973,12/5/1973,Mrs Vandebilt - Remastered ****
['Wings'],[956707],0.545,0.534,0.73,131.952,-11.706,0,1,0.0213,4.89E-06,0.236,0.0534,0,188893,41,1973,4/30/1973,"Hi, Hi, Hi - **** Remaster"
['Wings'],[956707],0.528,0.382,0.743,99.508,-14.141,0,7,0.0703,0.00626,0.225,0.0285,0,273107,39,1975,5/27/1975,Letting Go - **** Digital Remaster
['Wings'],[956707],0.507,0.288,0.49,78.268,-12.718,1,2,0.559,0.00265,0.713,0.0275,0,80467,38,1975,5/27/1975,Venus And Mars - **** Digital Remaster
['Wings'],[956707],0.472,0.736,0.559,119.538,-10.208,1,7,0.408,0,0.97,0.111,0,130000,39,1976,12/10/1976,I've Just Seen A Face - Live / Remastered
['Wings'],[956707],0.471,0.143,0.159,77.48,-15.028,0,0,0.937,0.0221,0.081,0.0352,0,349347,41,1971,12/7/1971,Dear Friend - Remastered ****
['Wings'],[956707],0.59,0.34,0.576,82.698,-13.138,1,2,0.0866,0,0.27,0.0242,0,290893,40,1973,12/5/1973,Mamunia - Remastered ****
['Wings'],[956707],0.361,0.751,0.612,132.817,-9.034,1,2,0.0227,0.014,0.286,0.0654,0,330933,37,1975,5/27/1975,Rock Show - **** Digital Remaster
['Wings'],[956707],0.578,0.306,0.464,88.132,-15.654,1,5,0.869,3.66E-05,0.887,0.0375,0,147413,38,1976,12/10/1976,Blackbird - Live / Remastered
['Wings'],[956707],0.744,0.487,0.879,124.896,-11.05,1,0,0.115,0.0123,0.115,0.035,0,354267,46,2001,5/7/2001,Silly Love Songs
['Wings'],[956707],0.48,0.486,0.668,125.003,-12.49,1,7,0.0827,0.00264,0.179,0.0329,0,313840,39,1973,12/5/1973,Band On The Run - Remastered ****
['Wings'],[956707],0.505,0.341,0.441,103.893,-13.668,1,0,0.363,0.000326,0.059,0.0636,0,348987,38,1973,12/5/1973,********* Last Words (Drink to Me) - Remastered ****
['Wings'],[956707],0.546,0.835,0.911,131.809,-9.446,1,9,0.00179,6.49E-05,0.223,0.0538,0,201933,36,1979,6/6/1979,Getting Closer - Remastered ****
